year,month,PM25,PM25_clean,Ozone,PM25_Availability,PM25_WUstl,Time,U10,V10,WS,WD,SP,BLH,TCC,T2M,D2M,RH,SSR,TP,O3
2002,11,,,,,85.911705,01-11-2002 00:00,1.3771353,-0.07163733,1.3789973,177.0222094,1007.04315,344.50073,0.1787315,295.1521,289.78735,71.590645,3.7659605,4.80E-05,0.005490303
2002,12,,,,,117.76507,01-12-2002 00:00,1.4926348,-0.036891934,1.4930907,178.5841668,1009.035,305.02734,0.12729865,290.31787,284.94702,70.6627,3.4646106,0.000506589,0.005303603
2003,1,,,,,141.40533,01-01-2003 00:00,1.7559252,-0.36145312,1.7927413,168.3682721,1011.52185,292.47437,0.23598188,286.0874,282.677,79.76002,3.6658657,0.000732939,0.005542256
2003,2,,,,,81.623,01-02-2003 00:00,0.5047231,-0.35199845,0.61534405,145.1077316,1007.835,367.26636,0.313443,292.75073,287.88306,73.472115,3.996054,0.001118637,0.005714614
2003,3,,,,,61.950462,01-03-2003 00:00,0.068748,-0.5117912,0.516388,97.65064235,1003.91125,632.6145,0.20714635,298.0276,287.88452,53.274353,5.2054787,0.000294258,0.005983971
2003,4,,,,,49.2297,01-04-2003 00:00,-0.5962288,-0.4784158,0.76444125,38.74366376,999.2325,863.1448,0.18383604,304.31104,289.78784,41.703926,5.853617,0.000629861,0.006052725
2003,5,,,,,45.40071,01-05-2003 00:00,-1.521882,-0.5076525,1.6043179,18.44709515,995.22125,1061.6179,0.14240795,306.36987,291.17847,40.527897,6.0144587,9.29E-05,0.006111931
2003,6,,,,,42.22115,01-06-2003 00:00,-2.3900661,-0.22802454,2.400919,5.449815551,991.3638,726.8589,0.5639522,304.87378,297.49268,64.99791,4.4728193,0.007904571,0.006097734
2003,7,,,,,21.25156,01-07-2003 00:00,-2.2628613,0.15659189,2.2682729,356.041395,994.0825,516.6023,0.8915328,303.02612,299.26538,80.289215,3.6328382,0.009711683,0.005841438
2003,8,,,,,18.467022,01-08-2003 00:00,-2.2648125,0.13413966,2.2687814,356.6104619,994.4675,454.22046,0.8484732,302.9956,299.71606,82.60116,3.5260243,0.009333923,0.005883511
2003,9,,,,,23.236464,01-09-2003 00:00,-2.6544285,-0.03804667,2.6547012,0.821180273,997.4906,452.7334,0.8989702,302.04907,299.18726,84.5601,3.2651036,0.00767066,0.005669449
2003,10,,,,,63.309666,01-10-2003 00:00,0.14284396,-0.28245884,0.31652394,116.8264548,1003.96436,366.04126,0.42367786,299.0652,295.50098,80.7259,3.4892535,0.00599546,0.005580902
2003,11,,,,,94.18912,01-11-2003 00:00,1.7081261,0.5914918,1.8076385,199.100004,1007.9581,333.86548,0.036110654,294.40552,288.61353,69.5253,3.9444592,0,0.00539358
2003,12,,,,,119.201645,01-12-2003 00:00,1.0471544,-0.22108364,1.0702385,168.078334,1010.6181,299.73145,0.192527,290.34082,285.43677,72.874115,3.3589334,0.000111388,0.005261306
2004,1,,,,,129.80228,01-01-2004 00:00,0.96483463,-0.39925283,1.0441785,157.5200121,1009.60376,297.06592,0.25449407,287.71216,284.3186,80.07771,3.547708,0.000878087,0.00540461
2004,2,,,,,90.6025,01-02-2004 00:00,1.4606485,-0.31214243,1.4936287,167.9372634,1007.28186,434.2107,0.068888664,292.71265,285.989,65.11546,4.541237,0,0.005362149
2004,3,,,,,63.074337,01-03-2004 00:00,1.4326353,-0.20558119,1.4473104,171.8338821,1001.72876,634.64966,0.108309865,300.27368,286.88013,43.699448,5.451844,5.02E-05,0.005765889
